id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte,cursos_realizados_corte,cursos_aprobados_corte,cursos_reprobados_corte,tasa_aprobacion_corte,dias_desde_ultima_actividad,dias_desde_ultimo_avance,actividades_ultimos_90_dias,target_progreso_6m,prediccion_progreso_6m,probabilidad_progreso_6m,riesgo_no_progreso_6m,nombre_docente,carga_asignada,cursos_ultimos_90_dias,cursos_ultimos_180_dias,actividades_realizadas_corte,actividades_ultimos_180_dias,promedio_final_score_corte,promedio_dias_entre_actividades,nivel_riesgo,perfil_actividad,inactividad_90d,tramo_aprobacion,tramo_cursos_aprobados,tramo_actividad
DOC_000084,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL,5,3,2,60.0,95,333,0,0,0,0.00032299568574626085,0.9996770043142538,Docente Sintético 000084,5,0,5,5,5,84.72,5.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000085,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,122,122,0,0,0,0.0679299977924043,0.9320700022075956,Docente Sintético 000085,3,0,2,44,6,81.56,16.767441860465116,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000086,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,13,10,3,76.92,51,364,4,0,0,0.0177049549713315,0.9822950450286684,Docente Sintético 000086,3,1,3,28,12,77.31,15.666666666666666,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000087,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,59,240,4,0,0,0.0097442119362264,0.9902557880637736,Docente Sintético 000087,3,1,2,52,8,80.84,15.411764705882351,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000088,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL,15,14,1,93.33,102,318,0,0,0,0.0051785950082626,0.9948214049917372,Docente Sintético 000088,3,0,2,36,7,81.94,17.057142857142857,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000089,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,3,3,0,100.0,476,486,0,0,0,0.0016534871483459,0.998346512851654,Docente Sintético 000089,3,0,0,3,0,92.93,2.5,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000090,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,4,2,2,50.0,56,333,3,0,0,0.0140725797326455,0.9859274202673544,Docente Sintético 000090,3,3,4,4,4,80.3,19.0,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,0–3,3–5
DOC_000091,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,13,12,1,92.31,194,430,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000091,3,0,0,28,0,84.95,10.444444444444445,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000092,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,6,5,1,83.33,22,333,4,0,0,0.0208811864699509,0.979118813530049,Docente Sintético 000092,3,4,6,6,6,84.18,18.6,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,4–6,3–5
DOC_000093,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,1,1,0,100.0,329,333,0,0,0,0.0017099843234871,0.9982900156765128,Docente Sintético 000093,3,0,0,1,0,90.0,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000094,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL,14,14,0,100.0,438,576,0,0,0,0.0063418560575474,0.9936581439424526,Docente Sintético 000094,3,0,0,32,0,84.56,13.32258064516129,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000095,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,1,1,0,100.0,115,121,0,0,0,0.0029685634008029,0.9970314365991972,Docente Sintético 000095,3,0,1,1,1,100.0,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000096,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,11,11,0,100.0,6,371,7,1,1,0.5105525564514368,0.4894474435485632,Docente Sintético 000096,3,1,3,23,14,85.45,21.5,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000097,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,20,19,1,95.0,200,343,0,0,0,0.0011702331937977,0.9988297668062022,Docente Sintético 000097,3,0,0,56,0,81.24,11.836363636363636,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000098,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,12,11,1,91.67,329,636,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000098,3,0,0,24,0,85.55,15.478260869565217,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000099,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,11,9,2,81.82,562,674,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000099,3,0,0,20,0,82.49,7.2105263157894735,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000100,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,637,673,0,0,0,0.0015985582739165,0.9984014417260836,Docente Sintético 000100,3,0,0,12,0,87.49,5.363636363636363,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000101,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,8,5,3,62.5,310,333,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 000101,3,0,0,8,0,80.47,3.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000102,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,410,633,0,0,0,0.0021473448022166,0.9978526551977832,Docente Sintético 000102,3,0,0,16,0,90.22,18.53333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000103,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,1,0,1,0.0,112,333,0,0,0,0.00028533090231876564,0.9997146690976813,Docente Sintético 000103,3,0,1,1,1,76.8,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000105,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000105,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000106,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000106,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000107,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,2,2,0,100.0,113,486,0,0,0,0.0017124841984934,0.9982875158015064,Docente Sintético 000107,3,0,2,2,2,90.95,8.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000108,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,9,8,1,88.89,180,276,0,0,0,0.0002564676192181944,0.9997435323807818,Docente Sintético 000108,3,0,1,12,1,86.0,13.545454545454543,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000109,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,3,30,7,0,0,0.32556841825756,0.67443158174244,Docente Sintético 000109,3,2,4,45,16,81.51,19.022727272727277,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000110,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,10,10,0,100.0,598,672,0,0,0,0.0016874471628053,0.9983125528371946,Docente Sintético 000110,3,0,0,16,0,83.6,6.4,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000111,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,105,257,0,0,0,0.0301276190313178,0.969872380968682,Docente Sintético 000111,3,0,2,56,8,81.59,10.78181818181818,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000112,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL,2,1,1,50.0,469,486,0,0,0,0.00026399863559876816,0.9997360013644012,Docente Sintético 000112,3,0,0,2,0,84.35,9.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000113,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,20,17,3,85.0,297,438,0,0,0,0.0005529492431805074,0.9994470507568196,Docente Sintético 000113,3,0,0,56,0,80.3,10.090909090909092,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000114,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,530,668,0,0,0,0.0017081955456761,0.998291804454324,Docente Sintético 000114,3,0,0,12,0,92.38,14.818181818181818,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000115,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,21,20,1,95.24,163,355,0,0,0,0.0008302208310095459,0.9991697791689904,Docente Sintético 000115,3,0,1,60,3,81.5,11.66101694915254,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000116,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,17,17,0,100.0,5,109,2,1,1,0.565847492349418,0.434152507650582,Docente Sintético 000116,3,0,2,46,8,79.44,18.8,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000117,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,229,346,0,0,0,0.0092383477841639,0.990761652215836,Docente Sintético 000117,3,0,0,52,0,81.15,12.176470588235292,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000118,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,12,11,1,91.67,494,804,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000118,3,0,0,24,0,85.28,15.173913043478262,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000119,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,11,9,2,81.82,574,790,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000119,3,0,0,20,0,82.28,14.105263157894736,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000120,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,12,12,0,100.0,521,670,0,0,0,0.0015985582739165,0.9984014417260836,Docente Sintético 000120,3,0,0,24,0,84.78,7.565217391304348,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000121,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,12,9,3,75.0,593,798,0,0,0,0.00012376974960717034,0.9998762302503929,Docente Sintético 000121,3,0,0,24,0,80.26,10.73913043478261,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000122,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,12,10,2,83.33,186,593,0,0,0,0.00021034983618725692,0.9997896501638128,Docente Sintético 000122,3,0,0,24,0,78.2,22.08695652173913,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000123,SANTIAGO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE,11,9,2,81.82,456,643,0,0,0,0.00016143453303466563,0.9998385654669654,Docente Sintético 000123,3,0,0,20,0,85.38,12.157894736842104,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000124,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,INICIAL,15,15,0,100.0,7,202,9,0,1,0.5718277059955856,0.4281722940044143,Docente Sintético 000124,5,2,2,39,11,82.02,12.5,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000125,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0067987485484093,0.9932012514515908,Docente Sintético 000125,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000126,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,HABILITANTE,10,9,1,90.0,687,829,0,0,0,0.00011537344398164558,0.9998846265560184,Docente Sintético 000126,5,0,0,16,0,84.07,10.733333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000127,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,HABILITANTE,12,9,3,75.0,439,667,0,0,0,0.00011537344398164558,0.9998846265560184,Docente Sintético 000127,5,0,0,24,0,77.03,11.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000128,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL,1,1,0,100.0,329,486,0,0,0,0.0076025490632201,0.9923974509367798,Docente Sintético 000128,5,0,0,1,0,94.6,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
DOC_000129,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,11,257,10,0,1,0.6308229494417892,0.3691770505582108,Docente Sintético 000129,2,3,3,56,12,81.48,15.163636363636364,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000130,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,INICIAL,13,13,0,100.0,5,199,2,1,0,0.4785200821128891,0.5214799178871108,Docente Sintético 000130,2,0,0,30,2,86.78,16.413793103448278,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000131,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,9,9,0,100.0,532,641,0,0,0,0.0009835176246881722,0.9990164823753118,Docente Sintético 000131,2,0,0,12,0,85.09,14.454545454545457,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000132,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,680,808,0,0,0,0.00011537344398164558,0.9998846265560184,Docente Sintético 000132,2,0,0,16,0,82.57,11.333333333333334,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000133,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,62,250,4,0,0,0.0749943716508372,0.9250056283491628,Docente Sintético 000133,2,1,2,52,8,80.47,15.235294117647058,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000134,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,INICIAL,13,13,0,100.0,2,191,3,1,1,0.5381944747568759,0.4618055252431241,Docente Sintético 000134,1,0,0,31,3,83.89,15.9,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000135,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0067987485484093,0.9932012514515908,Docente Sintético 000135,1,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000136,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,10,8,2,80.0,585,782,0,0,0,0.00020195353056173213,0.9997980464694384,Docente Sintético 000136,1,0,0,16,0,82.66,17.133333333333333,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000137,SANTIAGO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,HABILITANTE,10,9,1,90.0,472,746,0,0,0,0.0006019535305617322,0.9993980464694384,Docente Sintético 000137,1,0,0,16,0,87.02,24.6,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,7–9,0
DOC_000138,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,INICIAL,16,16,0,100.0,0,285,9,1,1,0.8270080362840037,0.1729919637159963,Docente Sintético 000138,5,3,3,40,12,84.22,17.71794871794872,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000139,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,21,19,2,90.48,70,249,2,0,0,0.0046068407252037,0.9953931592747962,Docente Sintético 000139,5,1,4,60,13,81.44,10.59322033898305,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000140,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,1,144,2,1,0,0.3045214753019992,0.6954785246980008,Docente Sintético 000140,5,0,1,46,6,85.75,15.311111111111112,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000141,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000141,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000142,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,20,20,0,100.0,3,232,9,1,1,0.8300391732183418,0.1699608267816582,Docente Sintético 000142,5,3,3,56,12,81.32,15.236363636363636,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000143,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,4,164,2,0,0,0.3139049625437686,0.6860950374562313,Docente Sintético 000143,5,0,1,46,5,81.09,15.155555555555557,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000144,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,1,150,3,1,1,0.5003636939151564,0.4996363060848435,Docente Sintético 000144,5,0,1,47,7,82.86,14.934782608695652,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,3–5
DOC_000145,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,0,0,0,0,0,0.0003618999272872301,0.9996381000727128,Docente Sintético 000145,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000146,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000146,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000147,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,17,17,0,100.0,1,151,2,0,0,0.4003308622871941,0.5996691377128058,Docente Sintético 000147,5,0,1,46,6,82.3,15.511111111111113,MEDIO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,1–2
DOC_000148,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO,18,18,0,100.0,365,428,0,0,0,0.0040543987476415,0.9959456012523584,Docente Sintético 000148,5,0,0,48,0,82.3,10.340425531914894,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000149,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL,6,5,1,83.33,307,333,0,0,0,0.00026399863559876816,0.9997360013644012,Docente Sintético 000149,5,0,0,6,0,86.13,4.0,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,4–6,0
DOC_000150,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,HABILITANTE,11,11,0,100.0,141,349,0,0,0,0.0053541491175627,0.9946458508824372,Docente Sintético 000150,5,0,1,20,4,86.86,17.57894736842105,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000151,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL,0,0,0,0.0,333,333,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000151,5,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000152,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO,20,20,0,100.0,0,243,11,1,1,0.8321291508744189,0.1678708491255811,Docente Sintético 000152,3,3,3,56,12,81.39,15.454545454545457,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000153,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL,0,0,0,0.0,121,121,0,0,0,0.0002888088803213583,0.9997111911196788,Docente Sintético 000153,3,0,0,0,0,,,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,≤50%,0–3,0
DOC_000154,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,INICIAL,16,16,0,100.0,10,288,10,1,1,0.8801385290944673,0.1198614709055326,Docente Sintético 000154,2,3,3,40,12,81.6,17.384615384615383,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000155,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,46,247,6,0,0,0.0995927415680307,0.9004072584319692,Docente Sintético 000155,2,2,2,52,8,80.84,15.803921568627452,ALTO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000156,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL,7,7,0,100.0,0,699,6,1,1,0.8213518808532713,0.1786481191467287,Docente Sintético 000156,2,6,7,7,7,92.69,18.666666666666668,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,7–9,6+
DOC_000157,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,INICIAL,15,13,2,86.67,221,379,0,0,0,0.0010552617309217,0.9989447382690784,Docente Sintético 000157,2,0,0,36,0,80.48,13.6,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000158,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO,19,19,0,100.0,2,149,9,1,1,0.7293709957554457,0.2706290042445542,Docente Sintético 000158,2,2,3,55,15,82.97,12.75925925925926,BAJO,CON ACTIVIDAD 90D,CON ACTIVIDAD 90D,,10+,6+
DOC_000159,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO,19,18,1,94.74,132,238,0,0,0,0.005070056339881,0.994929943660119,Docente Sintético 000159,2,0,2,52,5,81.19,13.901960784313726,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,10+,0
DOC_000160,SANTIAGO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL,6,1,5,16.67,468,486,0,0,0,0.00022633385217127292,0.9997736661478288,Docente Sintético 000160,2,0,0,6,0,78.47,3.4,ALTO,SIN ACTIVIDAD 90D,SIN ACTIVIDAD 90D,,0–3,0
