id_docente,sede,unidad_academica,tipo_vinculacion,jornada,nivel_aprobado_corte
DOC_000949,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000950,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000951,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000952,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000953,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000954,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000955,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000956,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000957,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000958,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000959,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000960,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000961,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,AVANZADO
DOC_000962,TALCA,PEDAGOGÍA EN EDUCACIÓN FÍSICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000963,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000964,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,INICIAL
DOC_000965,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000966,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_000967,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,INICIAL
DOC_000968,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_000969,TALCA,PSICOLOGÍA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_000970,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000971,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000972,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000973,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,EXPERTO
DOC_000974,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000975,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000976,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000977,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,EXPERTO
DOC_000978,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000979,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_000980,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000981,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,EXPERTO
DOC_000982,TALCA,PSICOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000983,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,AVANZADO
DOC_000984,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_000985,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,EXPERTO
DOC_000986,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_000987,TALCA,QUÍMICA Y FARMACIA,REGULAR,CONTRATADO,HABILITANTE
DOC_000988,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL
DOC_000989,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL
DOC_000990,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_000991,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000992,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,INICIAL
DOC_000993,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000994,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,HABILITANTE
DOC_000995,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO
DOC_000996,TALCA,QUÍMICA Y FARMACIA,ADJUNTO,POR HORAS,AVANZADO
DOC_000997,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,HABILITANTE
DOC_000998,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,AVANZADO
DOC_000999,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001000,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,INICIAL
DOC_001001,TALCA,TERAPIA OCUPACIONAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001002,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001003,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,EXPERTO
DOC_001004,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001005,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001006,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001007,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001008,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001009,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001010,TALCA,TERAPIA OCUPACIONAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001011,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,INICIAL
DOC_001012,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001013,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,EXPERTO
DOC_001014,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,INICIAL
DOC_001015,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,HABILITANTE
DOC_001016,TALCA,TRABAJO SOCIAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001017,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001018,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001019,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001020,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001021,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001022,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,EXPERTO
DOC_001023,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001024,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001025,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001026,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,HABILITANTE
DOC_001027,TALCA,TRABAJO SOCIAL,ADJUNTO,POR HORAS,AVANZADO
DOC_001028,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001029,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,AVANZADO
DOC_001030,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001031,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001032,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001033,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001034,TEMUCO,ADMINISTRACIÓN PÚBLICA,REGULAR,CONTRATADO,AVANZADO
DOC_001035,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001036,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001037,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001038,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL
DOC_001039,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001040,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001041,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001042,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001043,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001044,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL
DOC_001045,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001046,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001047,TEMUCO,ADMINISTRACIÓN PÚBLICA,ADJUNTO,POR HORAS,INICIAL
DOC_001048,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE
DOC_001049,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE
DOC_001050,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,INICIAL
DOC_001051,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,HABILITANTE
DOC_001052,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,INICIAL
DOC_001053,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,AVANZADO
DOC_001054,TEMUCO,ARQUITECTURA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001055,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_001056,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001057,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_001058,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001059,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_001060,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001061,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001062,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001063,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,AVANZADO
DOC_001064,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001065,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001066,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,INICIAL
DOC_001067,TEMUCO,ARQUITECTURA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001068,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,HABILITANTE
DOC_001069,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,HABILITANTE
DOC_001070,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,AVANZADO
DOC_001071,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,HABILITANTE
DOC_001072,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,HABILITANTE
DOC_001073,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001074,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,INICIAL
DOC_001075,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,INICIAL
DOC_001076,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,EXPERTO
DOC_001077,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001078,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,INICIAL
DOC_001079,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,AVANZADO
DOC_001080,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001081,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001082,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001083,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001084,TEMUCO,AUDITORÍA E INGENIERÍA EN CONTROL DE GESTIÓN,ADJUNTO,POR HORAS,HABILITANTE
DOC_001085,TEMUCO,DEPARTAMENTO DE ANÁLISIS DE DATOS,REGULAR,CONTRATADO,AVANZADO
DOC_001086,TEMUCO,DEPARTAMENTO DE ANÁLISIS DE DATOS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001087,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001088,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001089,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_001090,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,AVANZADO
DOC_001091,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,INICIAL
DOC_001092,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,EXPERTO
DOC_001093,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001094,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,INICIAL
DOC_001095,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,INICIAL
DOC_001096,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,AVANZADO
DOC_001097,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001098,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001099,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_001100,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,REGULAR,CONTRATADO,AVANZADO
DOC_001101,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001102,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001103,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001104,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001105,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001106,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL
DOC_001107,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001108,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001109,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001110,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,EXPERTO
DOC_001111,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL
DOC_001112,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,INICIAL
DOC_001113,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,EXPERTO
DOC_001114,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001115,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001116,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001117,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001118,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001119,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001120,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001121,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001122,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001123,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,EXPERTO
DOC_001124,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001125,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001126,TEMUCO,DEPARTAMENTO DE CIENCIAS BIOLÓGICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001127,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001128,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,REGULAR,CONTRATADO,HABILITANTE
DOC_001129,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,AVANZADO
DOC_001130,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001131,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001132,TEMUCO,DEPARTAMENTO DE FÍSICA-QUÍMICA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001133,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001134,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_001135,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,AVANZADO
DOC_001136,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,INICIAL
DOC_001137,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001138,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,HABILITANTE
DOC_001139,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001140,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,INICIAL
DOC_001141,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001142,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001143,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001144,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001145,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001146,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001147,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,AVANZADO
DOC_001148,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001149,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001150,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001151,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,EXPERTO
DOC_001152,TEMUCO,DEPARTAMENTO DE MATEMÁTICAS,ADJUNTO,POR HORAS,HABILITANTE
DOC_001153,TEMUCO,DERECHO,REGULAR,CONTRATADO,HABILITANTE
DOC_001154,TEMUCO,DERECHO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001155,TEMUCO,DERECHO,REGULAR,CONTRATADO,HABILITANTE
DOC_001156,TEMUCO,DERECHO,REGULAR,CONTRATADO,INICIAL
DOC_001157,TEMUCO,DERECHO,REGULAR,CONTRATADO,AVANZADO
DOC_001158,TEMUCO,DERECHO,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001159,TEMUCO,DERECHO,REGULAR,CONTRATADO,HABILITANTE
DOC_001160,TEMUCO,DERECHO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001161,TEMUCO,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_001162,TEMUCO,DERECHO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001163,TEMUCO,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001164,TEMUCO,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_001165,TEMUCO,DERECHO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001166,TEMUCO,DERECHO,ADJUNTO,POR HORAS,HABILITANTE
DOC_001167,TEMUCO,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_001168,TEMUCO,DERECHO,ADJUNTO,POR HORAS,INICIAL
DOC_001169,TEMUCO,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001170,TEMUCO,DERECHO,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001171,TEMUCO,DERECHO,ADJUNTO,POR HORAS,INICIAL
DOC_001172,TEMUCO,DERECHO,ADJUNTO,POR HORAS,AVANZADO
DOC_001173,TEMUCO,ENFERMERÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001174,TEMUCO,ENFERMERÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001175,TEMUCO,ENFERMERÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001176,TEMUCO,ENFERMERÍA,REGULAR,CONTRATADO,EXPERTO
DOC_001177,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001178,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001179,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001180,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001181,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001182,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001183,TEMUCO,ENFERMERÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001184,TEMUCO,FONOAUDIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001185,TEMUCO,FONOAUDIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001186,TEMUCO,FONOAUDIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001187,TEMUCO,FONOAUDIOLOGÍA,REGULAR,CONTRATADO,HABILITANTE
DOC_001188,TEMUCO,FONOAUDIOLOGÍA,REGULAR,CONTRATADO,AVANZADO
DOC_001189,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001190,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001191,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001192,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,AVANZADO
DOC_001193,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001194,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001195,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,INICIAL
DOC_001196,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,HABILITANTE
DOC_001197,TEMUCO,FONOAUDIOLOGÍA,ADJUNTO,POR HORAS,SIN_NIVEL
DOC_001198,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001199,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
DOC_001200,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,AVANZADO
DOC_001201,TEMUCO,FORMACIÓN GENERAL,REGULAR,CONTRATADO,SIN_NIVEL
